Hate_ID,Counter_ID,category
563084011489480704,563085113123422209,none
563084011489480704,563084960962445312,none
563084011489480704,563084737183756288,none
563084011489480704,563084435844001792,none
563093253378289665,563148451299729408,none
563093253378289665,563105489433935873,none
563093253378289665,563098445788250112,none
563093253378289665,563095643569524742,none
563093253378289665,563093796389675010,none
563093253378289665,563093588662583296,none
563093253378289665,563093393098936321,none
563093563916161026,563108742577659904,none
563093563916161026,563107413667377152,none
563093563916161026,563105786575196160,none
563093563916161026,563097859617067008,none
563093563916161026,563095808300822528,none
563093563916161026,563095349498478594,none
563093563916161026,563095134573985793,none
563093563916161026,563094704682991616,none
563093563916161026,563094003630243840,none
563093563916161026,563093863473348609,none
563093563916161026,563093733659660288,none
563093563916161026,563093678588432384,none
563189736492134400,563202393853419520,none
563189736492134400,563192663042965504,none
563189736492134400,563190027984044033,none
563189736492134400,563189969057878016,none
563199972619726848,563281069324369920,none
563199972619726848,563210230775836672,none
563199972619726848,563200498476408832,none
563201540647686144,563219625601945600,none
563201540647686144,563202859559583744,none
563201540647686144,563201710269554689,none
563201540647686144,563201700953997312,none
563201540647686144,563219625601945600,none
563201540647686144,563202859559583744,none
563201540647686144,563201710269554689,none
563201540647686144,563201700953997312,none
563201540647686144,563219625601945600,none
563201540647686144,563202859559583744,none
563201540647686144,563201710269554689,none
563201540647686144,563201700953997312,none
563449238814613504,563463639684751360,none
563449238814613504,563455010692820994,none
563449238814613504,563454983245664256,none
563449238814613504,563450550818074624,none
563449238814613504,563450525103173632,none
563449238814613504,563450406345261057,none
563449238814613504,563449965133824000,none
563449238814613504,563449681788010497,none
563449238814613504,563449494814355457,none
563449238814613504,563449491261775872,none
563449238814613504,563449450295992320,none
564767169775284225,564788116649553922,none
564767169775284225,564769784449871872,none
564767169775284225,564769685426565120,none
564767169775284225,564769145082740736,none
564775907403890689,564820877943275523,none
564775907403890689,564798131129159681,none
564775907403890689,564791470532472832,none
564775907403890689,564781694084202497,none
564775907403890689,564779106936823808,none
564775907403890689,564777764176531458,none
564775907403890689,564776204566540289,none
564886152163758080,564899099925688321,none
564886152163758080,564893929556803585,none
564886152163758080,564888452987387905,none
564886152163758080,564888289358778368,none
564886152163758080,564888096336924672,none
564886152163758080,564887654848675840,none
564886152163758080,564887228090830848,none
564886152163758080,564887220679495680,none
564894947971563521,564901898856456193,none
564895373152366592,564908781365383169,none
564895373152366592,564895884467785731,none
564895373152366592,564895585136680960,none
566308144885010432,566319170992996353,none
566308144885010432,566318793665048577,none
566308144885010432,566313863197372417,none
566308144885010432,566310172822634496,none
566308144885010432,566310015020318720,none
566308144885010432,566309410344300548,none
566308144885010432,566309120408817665,none
566308144885010432,566308799838187520,none
566308144885010432,566308667885359105,none
566308144885010432,566308394596696064,none
566309357252780032,566312826286137344,none
566309357252780032,566309903460216832,none
566312146037129216,566334855659925504,none
566312146037129216,566319184552812545,none
566312146037129216,566314352601735168,none
566312146037129216,566313458413473792,none
566312146037129216,566313390180933632,none
566312146037129216,566313333792333824,none
566312146037129216,566312727610941440,none
566312146037129216,566312589483732992,none
566315443309522944,566471418456834049,none
566315443309522944,566464107332005888,none
566315443309522944,566352003240951808,none
566315443309522944,566350334058983425,none
566315443309522944,566328020911525889,none
566315443309522944,566319951154118656,none
566315443309522944,566317346391097344,none
566315443309522944,566315533726126081,none
567090167765143552,567103874511540224,none
567090167765143552,567090917429874688,none
567090519986036736,567364326919790593,none
567090519986036736,567182060184297472,none
567090519986036736,567102435894640642,none
567090519986036736,567093501641633792,none
567090519986036736,567092853080608768,none
567090519986036736,567092715524202496,none
567090519986036736,567091021864263680,none
567090519986036736,567090876912898048,none
567090657311735810,567112662803578880,none
567090657311735810,567102998501801984,none
567090657311735810,567091714007920640,none
567090657311735810,567091570101723137,none
567090657311735810,567091073345130496,none
567090657311735810,567090909389402114,none
567090657311735810,567090872857395200,none
567090657311735810,567090861922476032,none
567090838153347072,567099719168438272,none
567090838153347072,567091379315412995,none
567090901365706753,567176485744545793,none
567090901365706753,567108277012414464,none
567090901365706753,567106925553532928,none
567090901365706753,567096747995193345,none
567090901365706753,567096649580036098,none
567090901365706753,567092595453857794,none
567090901365706753,567091233554575360,none
567090901365706753,567091104223207425,none
567090901365706753,567091004763693056,none
567091352890920960,567092873984634880,none
567091352890920960,567092217081507841,none
567091352890920960,567092008192204800,none
567091352890920960,567091990613856256,none
567091711017381889,567099131806892033,none
567091711017381889,567098514417516544,none
567091711017381889,567097163759755267,none
567091711017381889,567093007212879873,none
567091711017381889,567092624079605761,none
567091711017381889,567092317887033344,none
567091711017381889,567092141151625217,none
567091961547350016,567099106212859904,none
567091961547350016,567094435306303488,none
567091961547350016,567093513834487808,none
567091961547350016,567093184891985920,none
567091961547350016,567093006785052672,none
567091961547350016,567092871363592192,none
567091961547350016,567092378171760640,none
567091961547350016,567092311461343232,none
567091961547350016,567092260429258752,none
567091961547350016,567092104984551425,none
567110489067372544,567113914282823680,none
567110489067372544,567113265117802496,none
567110489067372544,567112213857439745,none
567110489067372544,567112100305059840,none
567110489067372544,567111096712953856,none
569623928592662528,569624346295193600,none
569623928592662528,569623979553480706,none
569629006913384448,569635899547521024,none
569629006913384448,569635427352743938,none
569629006913384448,569635008178036736,none
569629006913384448,569634819287740416,none
569629006913384448,569634235516096512,none
569629006913384448,569633515878387712,none
569629006913384448,569632927908122624,none
569629006913384448,569630746148806657,none
569629006913384448,569630586270310400,none
569629006913384448,569629702744354816,none
569629006913384448,569629379778605056,none
569633039396896768,569648002643533824,none
569633039396896768,569635713991516160,none
569633039396896768,569635264404037635,none
569633039396896768,569633754450251776,none
569633039396896768,569633421472894976,none
569633039396896768,569633277549649920,none
569714412908474368,569735675278458880,none
569714412908474368,569715009539985408,none
569725242232299520,569729758482833408,none
569726232054476800,569727228293963776,none
569726232054476800,569726449344757761,none
569742099442069504,569756986373316609,none
569742099442069504,569744070882385920,none
569742099442069504,569743646322499584,none
569742099442069504,569743564709752832,none
569742099442069504,569743326657814529,none
569742099442069504,569743177860714496,none
569742099442069504,569742901787402240,none
569742099442069504,569742758736482304,none
569742099442069504,569742304564654080,none
569743778677858304,569901517538529280,none
569743778677858304,569838012609236992,none
569743778677858304,569794884590297088,none
569743778677858304,569788638160138240,none
569743778677858304,569788427677409280,none
569743778677858304,569770545186631680,none
569743778677858304,569763098560589825,none
569743778677858304,569762557294018560,none
569743778677858304,569756404036321280,none
569743778677858304,569755616022913024,none
569743778677858304,569755360040493056,none
569743778677858304,569755165516910592,none
569743778677858304,569754902605332480,none
569743778677858304,569754463088410624,none
569743778677858304,569754264874164224,none
569743778677858304,569753980227551233,none
569743778677858304,569753635795570689,none
569743778677858304,569753047657635840,none
569743778677858304,569751557505298432,none
569743778677858304,569746648852774912,none
569743778677858304,569743911574335488,none
570624955525656577,570689559740194816,none
570630322657718272,570633623570948096,none
570653131903623169,570747054219243520,none
570653131903623169,570684550080299009,none
570653131903623169,570656881116643329,none
570653131903623169,570656523698855936,none
570653131903623169,570654769577988096,none
570653131903623169,570654046572253184,none
570653131903623169,570653621810896896,none
570653131903623169,570653588847853568,none
570653131903623169,570653490856341504,none
570656444392935424,570660256486785024,none
570656444392935424,570658035212759041,none
570656444392935424,570657826269495296,none
570656444392935424,570657681536454656,none
570656444392935424,570657308004323328,none
570656444392935424,570657061203283968,none
570656444392935424,570656783951204353,none
570656444392935424,570656690485334016,none
570656444392935424,570656609157943296,none
571036742473551872,571052012709629953,none
571036742473551872,571040656111464448,none
571036742473551872,571037475851759616,none
571036742473551872,571036820219129858,none
571038476650594304,571039257051033600,none
571038476650594304,571038906323488768,none
573174601632514048,573197700008706049,none
573174601632514048,573189533862248448,none
573174601632514048,573180233471299584,none
573174601632514048,573179175005114368,none
573174601632514048,573177585351454720,none
573174601632514048,573176121157558272,none
573178898650824704,573217340415971331,none
573178898650824704,573195564549984256,none
573178898650824704,573186384145620993,none
573178898650824704,573182483400798210,none
573178898650824704,573181578135801857,none
573178898650824704,573181415543582720,none
573178898650824704,573180920464744448,none
573178898650824704,573180732861886465,none
573178898650824704,573180699743690752,none
573178898650824704,573180660652904448,none
573178898650824704,573180096087007233,none
573178898650824704,573180031842689024,none
573178898650824704,573179557617934336,none
573178898650824704,573179338763440128,none
573178898650824704,573179288276602880,none
573178898650824704,573179216965066752,none
573178898650824704,573179187978219520,none
573178898650824704,573179114875719680,none
573178898650824704,573179094940176384,none
573178898650824704,573179082210471936,none
573178898650824704,573179062765555712,none
573182328727445504,573201432033169409,none
573182328727445504,573195008422985728,none
573182328727445504,573191061687808000,none
573182328727445504,573185799304433664,none
573182328727445504,573185207433482244,none
573182328727445504,573183658267414530,none
573182328727445504,573183293786628097,none
573182328727445504,573183205613813760,none
573182328727445504,573183084863963136,none
573182328727445504,573182950952419328,none
573182328727445504,573182756177330176,none
573182328727445504,573182681053151232,none
573182328727445504,573182607183114240,none
573182328727445504,573182511292919809,none
573185687287042050,573186317011591168,none
573202014995283970,573206339364655104,none
573202014995283970,573205632444198912,none
573202014995283970,573205500726284289,none
573202014995283970,573203207280844800,none
573208891141406720,573220032009904129,none
573208891141406720,573213957164441600,none
573208891141406720,573211518319214592,none
573208891141406720,573209893987074048,none
573208891141406720,573209087963496448,none
573209540612628480,573221829692805120,none
573209540612628480,573212067089420288,none
573211375540969473,573300638613811200,none
573211375540969473,573219429292613632,none
573222323454529536,573226154041188353,none
573222323454529536,573222606503071745,none
573223207106428928,573242436698304512,none
573223207106428928,573235411159396353,none
573223207106428928,573234471404625920,none
573223207106428928,573228775489478657,none
573223207106428928,573228055482662912,none
573223207106428928,573226974413377538,none
573223207106428928,573226766023716864,none
573223207106428928,573226554123149312,none
573223207106428928,573226510015860737,none
573223207106428928,573225833566887936,none
573223207106428928,573225687248588801,none
573223207106428928,573224552895008768,none
573223207106428928,573223621973434368,none
573223207106428928,573223437595901953,none
573224347520921600,573231924187164673,none
573224347520921600,573226891177537536,none
573224347520921600,573225711068061696,none
573224347520921600,573224571337371648,none
573224347520921600,573224446548447232,none
573224848819814400,573245117265362944,none
573224848819814400,573226766895984641,none
573224848819814400,573226368621678592,none
573224848819814400,573225862679564290,none
573224848819814400,573225549084041216,none
573224848819814400,573225353059033088,none
573224848819814400,573225278761123840,none
573224848819814400,573225216656080896,none
573224848819814400,573224969158692864,none
573278101309796352,573287101522825216,none
573278101309796352,573279353401835520,none
573278101309796352,573279189844901888,none
573278101309796352,573279034672611328,none
573278101309796352,573279024094572544,none
573278101309796352,573278945719631872,none
573278101309796352,573278577573163008,none
573278101309796352,573278565816508416,none
573278101309796352,573278545385938944,none
573278101309796352,573278479409537024,none
573278487068323841,573279759452401664,none
573278487068323841,573279242823204864,none
573278487068323841,573279040758394881,none
573278487068323841,573278855227580416,none
573278487068323841,573278722578522112,none
573278487068323841,573278680111177728,none
573278487068323841,573278606216052737,none
573280132279873536,573315078495195137,none
573280132279873536,573287981324226561,none
573280132279873536,573284903317598208,none
573280132279873536,573284723344183296,none
573280132279873536,573283581973274624,none
573280132279873536,573282758094680065,none
573280132279873536,573282464535351297,none
573280132279873536,573281151898370048,none
573280132279873536,573280975351910401,none
573280132279873536,573280743662747650,none
573280132279873536,573280675509374976,none
573280132279873536,573280475487199232,none
573280132279873536,573280472576335872,none
573280132279873536,573280381044043776,none
573494283942019072,573583072051863552,none
573494283942019072,573494841285480448,none
573494283942019072,573494460467687426,none
573494283942019072,573494337788497920,none
573501953541439489,573523205312278528,none
573501953541439489,573521157539807233,none
573501953541439489,573507236955168770,none
573501953541439489,573507038115930112,none
573501953541439489,573506648733585408,none
573501953541439489,573505900385693696,none
573501953541439489,573505199899348992,none
573501953541439489,573505124347215872,none
573501953541439489,573504509520973825,none
573501953541439489,573504461626216448,none
573501953541439489,573503157260582912,none
573501953541439489,573502483395448832,none
573501953541439489,573502291153715201,none
573501953541439489,573502175843868673,none
573501953541439489,573502118910283777,none
573506616374382592,573507208807247872,none
573507900557033472,573510867490357248,none
573507900557033472,573508672921305088,none
573507900557033472,573508225074659330,none
573507900557033472,573508072372465664,none
573551727707717632,573569789840457730,none
573551727707717632,573555219771973632,none
573551727707717632,573553867570335744,none
573552119447314432,573598873018503169,none
574364992373293056,574369413081755648,none
574364992373293056,574365510168506368,none
574364992373293056,574365218916061184,none
574378366754643968,574378987763294209,none
574385812143374336,574504674511859712,none
574385812143374336,574411691443798016,none
574385812143374336,574402241622208512,none
574385812143374336,574388932009312256,none
574385812143374336,574387581628059648,none
574385812143374336,574386472700284928,none
574385812143374336,574386292097679360,none
574385812143374336,574386138468614144,none
574385812143374336,574386115257372673,none
575898910813609984,575918322518261760,none
575898910813609984,575899106536656896,none
575910293353537536,575910737140305920,none
576024340166148096,576063357352062977,none
576024340166148096,576048589350252544,none
576024340166148096,576040405990510592,none
576024340166148096,576040115329331200,none
576024340166148096,576039860600840192,none
576024340166148096,576039120893444096,none
576024340166148096,576036752495943680,none
576024340166148096,576026959475449856,none
576024340166148096,576024834104168449,none
576041346412064769,576164969504440320,none
576041346412064769,576066714103898113,none
576041346412064769,576059866873245696,none
576041346412064769,576047428832485376,none
576041346412064769,576044423219322881,none
576041346412064769,576042175286276096,none
576041346412064769,576042119195975681,none
576041346412064769,576042009619664896,none
576041346412064769,576041675400720385,none
576041346412064769,576041551773745153,none
576041346412064769,576041532765179905,none
576041346412064769,576041473034059776,none
576041346412064769,576041466130120704,none
576042045078306816,576046799229702144,none
576042045078306816,576046399575482368,none
576042045078306816,576046107479969792,none
576042045078306816,576046039788032000,none
576042045078306816,576042445571547136,none
576089368395304960,576102838058786817,none
576092092943847424,576192592158728192,none
576092092943847424,576171475222167552,none
576092092943847424,576157537487163393,none
576092092943847424,576152047642374144,none
576092092943847424,576110053448626176,none
576092092943847424,576109305688117248,none
576092092943847424,576108699665768450,none
576092092943847424,576105500493897729,none
576092092943847424,576104642314158082,none
576092092943847424,576102041417850881,none
576092092943847424,576097296733065218,none
576092092943847424,576095495220695040,none
576092092943847424,576095328258170880,none
576092092943847424,576094945024581632,none
576092092943847424,576094617826816000,none
576092092943847424,576094301672730624,none
576092092943847424,576094262741188608,none
576092092943847424,576094172836417536,none
576092092943847424,576093975519559680,none
576092092943847424,576093909136244736,none
576092092943847424,576093833626173440,none
576092092943847424,576093822435794944,none
576092092943847424,576093698469031936,none
576092092943847424,576093592927789056,none
576092092943847424,576092864607727616,none
576092092943847424,576092864238731264,none
576092092943847424,576092745246187520,none
576092092943847424,576092654280175616,none
576092092943847424,576092542871023616,none
576092092943847424,576092465662324736,none
576092092943847424,576092383583989760,none
576092092943847424,576092339782955009,none
576092092943847424,576092331591479296,none
576092092943847424,576092329309655041,none
576430495308730368,576460419864248321,none
576430495308730368,576432829296422912,none
576430495308730368,576431942221971456,none
576438786688557056,576677054369947648,none
576438786688557056,576440340862758912,none
576438786688557056,576439376030212097,none
576440184285220864,576454706140164097,none
576440184285220864,576442040180961280,none
576610363078111233,576738810769338368,none
576610363078111233,576626646679101440,none
576610363078111233,576614493460951042,none
576610363078111233,576613307789930497,none
576610363078111233,576612574436831232,none
576610363078111233,576612017227853824,none
576610363078111233,576611615396728832,none
576610363078111233,576610671380430848,none
576613209500598272,576742407213047808,none
576613209500598272,576726903777685504,none
576613209500598272,576647706552221696,none
576613209500598272,576630163586191360,none
576613209500598272,576623243164921856,none
576613209500598272,576622587448459264,none
576613209500598272,576620722958675968,none
576613209500598272,576617892994785280,none
576613209500598272,576616133823893504,none
576613209500598272,576615577222934528,none
576613209500598272,576615225677365248,none
576613209500598272,576614516445827072,none
576613209500598272,576614114652352512,none
576613209500598272,576613422327984128,none
576624317145882626,576628398937612288,none
576761020498124800,576926282652479488,none
576761020498124800,576864785372938240,none
576761020498124800,576765365268664321,none
576761020498124800,576764206633992192,none
576761020498124800,576762144424792065,none
576761020498124800,576761895148978176,none
576761020498124800,576761524624232448,none
576761020498124800,576761480919412736,none
576761020498124800,576761231819718656,none
431099065036582912,431244750331846656,none
431099065036582912,431109639061913601,none
431099065036582912,431109463605800962,none
431610728668086273,431631987107827712,none
432720928934330368,432721990341124096,none
432720928934330368,432721743938326529,none
451379335203528704,451379890181644289,none
470380312296321024,470381115413659648,none
470380312296321024,470380865340837888,none
474248075402149888,474248535794536448,none
479056561789091840,479066054069862400,none
487006263109091328,487007323538612224,none
487006263109091328,487006408588939265,none
487008266510020608,487008695792832512,none
489515198198194176,489520271263404032,none
489515634544238592,489518037188349952,none
489515634544238592,489517255353303044,none
489515634544238592,489516883159171073,none
489518466416668672,489518747552448514,none
490145095358767104,490402394606686208,none
490363970612518912,490505514761977858,none
495589860426928128,495590923750088705,none
499028343044726784,499028498053218304,none
499379717368471552,499382043110019073,none
499379717368471552,499380668808581120,none
503751628554784768,503753371820367872,none
503751628554784768,503751811439001600,none
866850289894248448,867126408048463872,
866850289894248448,867135492038328320,
866850289894248448,867402186740957184,
930152017816965120,930229938950610944,
473173776067477504,473174079575699456,
534930558301007872,534931157759311872,
518392937517174784,518393593577603072,
433616377350717440,457530991369007104,
506645383934926848,506646377624240128,
471017086337044480,471020608361598976,
463126553568608256,463127051973562368,
599625110165790720,599628890793979904,
466075447760285696,466076133960605696,
421645078243729408,421666766440644608,
979017665925779456,979171308079599616,
488607654760042496,488612548539740160,
488607654760042496,488615204360425472,
579093735478202368,580565782792429568,
579093735478202368,580565417938259968,
912288412870303744,912322332043108352,
581647701919571968,581665867336978432,
866850289894248448,867092655150215168,
581647701919571968,581648319719481344,
581647701919571968,581648116648058880,
379550956045606912,379551065328197632,
409561907771629568,409562257236828160,
355537360030674944,355546296385417216,
363994709577842688,364005682602721280,
372167237169192960,372223897933869056,
874856854953893888,874857983313883136,
321215751505719296,321219195796856832,
382982776448102400,385364364129091584,
298911726953451520,298912129837322240,
355770637043773440,355771418052526080,
309883582313267200,313173955789873152,
486700475367317504,487378681124241408,
355156674903941120,355160734537232384,
796355391068246016,799039583010885632,
355156674903941120,355205578521448448,
355156674903941120,355375088419348480,
546780952480190464,546792802676654080,
323938653560766464,323939224271327232,
309883582313267200,313187131826782208,
262010802582736896,262011774780465152,
272860681441800192,272861924105003008,
266474134438047744,266475792001794048,
253591083131473920,253592645581033472,
247399993714044928,247400338238353408,
259238561952440320,261561011113439232,
222114736295256064,222114948766113792,
259238561952440320,259513046563708928,
274186857980514304,274187239339204608,
230443036482629632,230443860021620736,
866850289894248448,867155681853538304,
337316851791036416,337317298211790848,
568146941139423232,568148926890704896,
337316851791036416,337319271518588928,
819428592778178560,819698883479605248,
318550277848449024,371734793060618240,
475171984759083008,472871090055045120,
507366967783989248,475172263864840192,
463520057172439040,464321191206195200,
318550277848449024,371733890895208448,
561680695446491136,318550607617196032,
472866258531418112,420892709390262272,
605652597563793408,605668309271379968,
561680695446491136,318550403597873152,
354848474916855808,354958344462671872,
354323026059341824,354435639808245760,
866850289894248448,867197463857307648,
826859491148787712,826861180123807744,
992396759782445056,992398237251203072,
561680695446491136,561685830062706688,
561680695446491136,561686876248371200,
825544165534683136,825554155821490176,
354323026059341824,354436404920586240,
993192249440681984,993504031879450624,
811643670285971456,811672049609482240,
554342575038279680,554345614725873664,
859116308562137088,859117487190929408,
866850289894248448,867085902874587136,
665322806092009472,665323514501558272,
794674550160166912,794872208111861760,
794674550160166912,794853700338647040,
794674550160166912,794854511240167424,
617900098375286784,617906199267287040,
916057482065272832,916062403082588160,
759444938425765888,759445505432707072,
562249668944351232,562266108967665664,
693958207241359360,694657647983882240,
562059998826872832,562061941628076032,
866850289894248448,867289971589357568,
230252856731660288,230359559913488384,
230252856731660288,363427949061484544,
230252856731660288,323522697311178752,
230252856731660288,230633731411558400,
230252856731660288,233902783277969408,
230252856731660288,232528089089990656,
230252856731660288,231966638365372416,
230252856731660288,230366968199397376,
230252856731660288,230359881872461824,
230252856731660288,230358096554389504,
866850289894248448,867418945636184064,
230252856731660288,230296687468498944,
230252856731660288,230290518498758656,
230252856731660288,230290082979008512,
230252856731660288,230270370450649088,
230252856731660288,230259133809565696,
230252856731660288,230253616320106496,
230252856731660288,230253414527942656,
230252856731660288,230253156150415360,
562059998826872832,562062320008830976,
866850289894248448,867312157146435584,
276488874350493696,276722408403116032,
282206134910210048,282228936732192768,
282206134910210048,282228831664893952,
856758078880010240,856800671579779072,
600775263325130752,600775546541318144,
866850289894248448,867210134816247808,
840954079803240448,840955201729249280,
866850289894248448,867127648056516608,
819338539104108544,819348472650469376,
902157533258948608,904473373522239488,
866850289894248448,867157782063190016,
722428346752200704,722547289236090880,
814349698077179904,814350231932469248,
819338539104108544,819592327584808960,
819338539104108544,819348825152299008,
819338539104108544,819338963827695616,
819338539104108544,819338783422300160,
819338539104108544,819338692238123008,
463126553568608256,463127114271555584,
819338539104108544,819338678854176768,
819338539104108544,819338610914820096,
922989466263916544,922990706976788480,
866850289894248448,867189872364326912,
914028168406761472,914116761804509184,
489657532558761984,489658242826375168,
472010334942035968,472011533606612992,
472010334942035968,472043613611102208,
472010334942035968,472011830400151552,
866850289894248448,867115171507978240,
470787870631145472,470788626780262400,
473499004165451776,473499715762671616,
429091002809204736,429091162473787392,
621016472555515904,622277180236496896,
621016472555515904,676945155149164544,
428392014921478144,428398480793407488,
506962170236510208,506975350669455360,
473499004165451776,473531072136118272,
418945335063744512,418945554702696448,
473499004165451776,473499153700777984,
976274221818109952,978873424662712320,
796170968058183680,796172938806460416,
909129854666379264,909137322175844352,
976274221818109952,978811147011969024,
350508477514387456,350513466928414720,
976274221818109952,978842478492217344,
799709401208733696,799709438726676480,
305130376823709696,305130710631600128,
305130376823709696,315797979879579648,
365650053685182464,365680988417835008,
866850289894248448,867220816848703488,
305130376823709696,399672701008506880,
305130376823709696,339486033831936000,
305130376823709696,331823406360190976,
305130376823709696,398613623532052480,
305130376823709696,363523226833387520,
305130376823709696,323471268697493504,
305130376823709696,322194287926337536,
369509434516455424,369510143504809984,
367376567775023104,367387697348100096,
339692614381096960,339720582373470208,
866850289894248448,867110359508766720,
339692614381096960,339717259889086464,
305130376823709696,312918010748891136,
330146559402602496,330148006047412224,
305130376823709696,309639848787058688,
305130376823709696,347547528176218112,
305130376823709696,345985412927483904,
323505955889364992,323513060952244224,
305130376823709696,341626706672644096,
350096728277532672,350104480118874112,
866850289894248448,867364556020076544,
387227142276542464,387235739932848128,
866850289894248448,867361533625458688,
323938653560766464,323939592078237696,
976274221818109952,978863470828572672,
978024729855647744,978026576179802112,
572593004046913536,572593128005230592,
866850289894248448,867092131269279744,
959685036311064576,965998919942594560,
959685036311064576,976558261498515456,
959685036311064576,976424935143882752,
833090023247409152,833092529495105536,
959685036311064576,982999295875059712,
959685036311064576,977968657002369024,
866850289894248448,867364994949754880,
356239081786703872,356240005846409216,
356239081786703872,356239224674066432,
959685036311064576,977521122613891072,
866850289894248448,867104745290293248,
866850289894248448,867397489963479040,
959685036311064576,976459668422787072,
959685036311064576,976445579629703168,
959685036311064576,976428250258960384,
959685036311064576,965415853767393280,
959685036311064576,964185440923217920,
959685036311064576,963821123262496768,
959685036311064576,963820949043781632,
959685036311064576,960667772542963712,
471119570217213952,471120319261196288,
866850289894248448,867191036237549568,
959685036311064576,976480312283734016,
959685036311064576,976887425627811840,
959685036311064576,976789089419759616,
714993110225395712,715011776816001024,
959685036311064576,976605899006636032,
959685036311064576,976468308814790656,
959685036311064576,976447035678261248,
959685036311064576,965896652455272448,
959685036311064576,963826474208890880,
866850289894248448,867328229320929280,
638059240486076416,638059414277201920,
632083978611257344,632112557717913600,
593439452267155456,593439732497051648,
959685036311064576,960558854537916416,
959685036311064576,959978027122741248,
866850289894248448,867381795242856448,
959685036311064576,962562541158260736,
976274221818109952,977614869938786304,
866850289894248448,867487640425201664,
618650703687389184,618651235143577600,
618650703687389184,618675089031049216,
732756557138661376,732759962053578752,
732756557138661376,732768844763168768,
732756557138661376,732762790893522944,
259238561952440320,259848239333900288,
976274221818109952,977894676077404160,
545916037053435904,545916321964515328,
501167070487535616,501183659484151808,
444227037935321088,444232575507120128,
502685859767128064,502686011365670912,
450907319929274368,450907396550828032,
481208444075003904,481208530880323584,
866850289894248448,867531111102111744,
548556187533602816,548556932785917952,
525400661815742464,525457370475134976,
892957502802993152,892960288751923200,
871739288630820864,871740861092028416,
468508344240840704,468508587640504320,
976274221818109952,976546985321947136,
903758136359649280,903760875219292160,
866850289894248448,867133510309601280,
451995694971105280,451995833945165824,
866850289894248448,867415542889664512,
952259276357038080,952309262826528768,
533015418274066432,533015807799078912,
745844178383405056,745844760854814720,
903758136359649280,903760336708263936,
663068844957790208,663075954768683008,
866850289894248448,867134531526156288,
402632272102182912,402632495167840256,
552455158219943936,552455303485476864,
995980431970455552,995992201657307136,
782803010649022464,782803189368229888,
771149596903047168,771149628674826240,
388688674822840320,388690143751966720,
346009691798765568,346010162282254336,
486704676297900032,486707033203154944,
866850289894248448,867512759910400000,
754457678466936832,754467870701150208,
579798718171504640,579834386381590528,
656969702057594880,656972405693280256,
613995619661795328,613995821848096768,
569574482605707264,569575725730172928,
615006242902278144,615006600508624896,
628082625899397120,628083458208763904,
628082625899397120,628083794990333952,
670291038217641984,670291180320616448,
627496072286502912,627496150975815680,
866850289894248448,867151127728533504,
571304662441308160,571305211563798528,
569574482605707264,569574574741950464,
613995619661795328,613995701282848768,
560478097334468608,560483349475520512,
583086373135097856,583088301696921600,
579798718171504640,579804149614653440,
578024930962509824,578025515644297216,
615006242902278144,615008931564388352,
866850289894248448,867148798627266560,
866850289894248448,867202205706850304,
643968006234746880,643973012992167936,
674261808761446400,674290368033120256,
411218638344314880,411218841956794368,
342412102465646592,342412417973747712,
316729760791277568,348277919690407936,
316729760791277568,346173615147999232,
316729760791277568,316995925455286272,
316729760791277568,331965401892282368,
866850289894248448,867085669902016512,
316729760791277568,327607255421820928,
316729760791277568,345541671703945216,
343370254099042304,343370424584896512,
340136927091105792,340137239138947072,
342889333142978560,343030711470669824,
383375559285547008,383375670752976896,
380885483175153664,381740290114977792,
410460836558561280,410461018998190080,
350284670186962944,350284983526621184,
555376725509804032,555382419348393984,
362586212411785216,362590090788208640,
349778093088587776,349795197636448256,
398673063513817088,398676906217730048,
402158764272680960,402158878043160576,
395139768667099136,395146734240014336,
356955215330672640,356959692909584384,
387630436689514496,387630983996272640,
399757654610173952,399758727458213888,
399757654610173952,399758427062140928,
354081627460218880,354081754086256640,
356955215330672640,356958019805908992,
316729760791277568,316733115089436672,
316729760791277568,317358526869667840,
325812307642945536,325812510072647680,
398673063513817088,398673404292653056,
383333653918793728,383333923625127936,
316729760791277568,318119836611932160,
381993214284427264,381993547278200832,
853946411330699264,853952476822851584,
316729760791277568,318277408438497280,
316729760791277568,318294444921200640,
379651846836858880,379652128052375552,
407217020691030016,407217878417801216,
316729760791277568,321782185852039168,
316729760791277568,321874957338558464,
343586759562645504,343586867582758912,
350798917107073024,350799458449104896,
316729760791277568,322832476919701504,
316729760791277568,329284238048366592,
350798917107073024,350799080416481280,
316729760791277568,330574652177010688,
316729760791277568,335714146039496704,
316729760791277568,336269614378008576,
316729760791277568,342278897154535424,
316281182830600192,316282169234444288,
316729760791277568,350304173872525312,
316729760791277568,352016923602587648,
316729760791277568,355672741766107136,
316729760791277568,356366797114576896,
316729760791277568,400297328117960704,
402226979895660544,402230025921241088,
316729760791277568,316730689418563584,
316729760791277568,317395078031241216,
511333925051203584,511334651039076352,
442054856225095680,442055541989572608,
442054856225095680,442054975947296768,
479870315539869696,479873111458729984,
533832888689897472,533837998685974528,
501218876114599936,501218957609943040,
510640084497203200,510653425198321664,
512749978154835968,512754595987062784,
549959159492255744,546744225816391680,
488033100455485440,488033426017370112,
458709224067833856,458709502875795456,
961009874577608704,961010152341164032,
509425797153964032,509426003538903040,
542718267119636480,542718733480116224,
462723702166392832,462723777055715328,
